date	open	high	low	close	volume
 2015/07/20-09:20	7528.2	7528.2	7118.8	7243.6	5
 2015/07/20-09:25	7168.8	7180	7108	7108	4
 2015/07/20-09:30	7116	7136.8	7116	7136.8	3
 2015/07/20-09:35	7137	7199	7135.2	7199	7
 2015/07/20-09:40	7199	7220	7199	7200	4
 2015/07/20-09:45	7218	7218	7176	7176	2
 2015/07/20-09:50	7238.8	7328.6	7238.8	7319.8	4
 2015/07/20-09:55	7251.4	7381.2	7251.4	7323.2	7
 2015/07/20-10:00	7371	7371	7313.4	7313.4	6
 2015/07/20-10:05	7293.4	7293.4	7259.4	7260	6
 2015/07/20-10:10	7241.8	7284.4	7240.2	7284.4	9
 2015/07/20-10:15	7290	7290	7260	7287.4	11
 2015/07/20-10:20	7227.8	7228.4	7221	7221	6
 2015/07/20-10:25	7230.4	7230.4	7230	7230	2
 2015/07/20-10:30	7215	7241	7215	7235	6
 2015/07/20-10:35	7279.8	7279.8	7241.4	7241.4	2
 2015/07/20-10:40	7158	7158	7158	7158	3
 2015/07/20-10:45	7151	7160	7100.8	7100.8	8
 2015/07/20-10:50	7000.6	7030.4	6980	7008.2	8
 2015/07/20-10:55	7000	7009.6	6964.2	6966	10
 2015/07/20-11:00	6860.2	6920	6772.4	6772.4	9
 2015/07/20-11:05	6772.4	6776	6714	6776	4
 2015/07/20-11:10	6819.2	6949.8	6818.2	6900	15
 2015/07/20-11:15	6900	6905	6839.8	6905	17
 2015/07/20-11:20	6743	6743	6743	6743	2
 2015/07/20-11:25	6746.4	6858.6	6745	6810	18
 2015/07/20-11:30	6810	6823.8	6721	6721	12
 2015/07/20-13:05	6721	6900.6	6721	6900.6	10
 2015/07/20-13:10	6930	6964.8	6930	6964.8	3
 2015/07/20-13:15	6923.2	6923.2	6830	6832.6	4
 2015/07/20-13:20	6760	6764	6714	6753.6	8
 2015/07/20-13:25	6753.6	6753.6	6753.6	6753.6	1
 2015/07/20-13:30	6800	6850	6800	6850	2
 2015/07/20-13:35	6841	6888.8	6841	6888.8	4
 2015/07/20-13:40	6888.8	6888.8	6888.8	6888.8	0
 2015/07/20-13:45	6884	6884	6800	6800	3
 2015/07/20-13:50	6755	6755	6714.8	6749	7
 2015/07/20-13:55	6749	6749	6749	6749	0
 2015/07/20-14:00	6749	6749	6749	6749	0
 2015/07/20-14:05	6800.8	6888.8	6800.8	6879	4
 2015/07/20-14:10	6860	6860	6860	6860	2
 2015/07/20-14:15	6874.6	6900	6874.6	6900	2
 2015/07/20-14:20	6880	6880	6860	6860	3
 2015/07/20-14:25	6930	6980	6930	6980	5
 2015/07/20-14:30	7000	7028	6992.2	7013.6	7
 2015/07/20-14:35	7030.4	7030.4	7030.4	7030.4	3
 2015/07/20-14:40	7056	7056	7000.8	7000.8	2
 2015/07/20-14:45	6975.2	6975.2	6900	6940	6
 2015/07/20-14:50	6940	6940	6838.6	6863	6
 2015/07/20-14:55	6821.4	6821.4	6821.4	6821.4	1
 2015/07/20-15:00	6886.4	6894.4	6886.4	6894.4	2
 2015/07/20-15:05	6894.4	6894.4	6894.4	6894.4	0
 2015/07/20-15:10	6830	6830	6830	6830	1
 2015/07/20-15:15	6830	6830	6822	6822	4
 2015/07/21-09:20	6825.2	6825.2	6825.2	6825.2	1
 2015/07/21-09:25	6823.8	6823.8	6823.8	6823.8	1
 2015/07/21-09:30	6781	6781	6734.4	6734.4	3
 2015/07/21-09:35	6719	6719	6719	6719	1
 2015/07/21-09:40	6725.8	6751.6	6724.2	6739.2	11
 2015/07/21-09:45	6745.4	6899.8	6745.4	6899.8	14
 2015/07/21-09:50	6857.6	6857.6	6857.6	6857.6	1
 2015/07/21-09:55	6913.4	6913.4	6913.4	6913.4	1
 2015/07/21-10:00	6920.6	6984	6903	6984	5
 2015/07/21-10:05	6966.6	6966.6	6966.6	6966.6	1
 2015/07/21-10:10	6924.6	6925.6	6907	6907	4
 2015/07/21-10:15	6886	6914	6886	6904	3
 2015/07/21-10:20	6888	6888	6888	6888	1
 2015/07/21-10:25	6915	6973	6915	6973	2
 2015/07/21-10:30	7009	7009	7009	7009	1
 2015/07/21-10:35	7009.8	7060	6991.2	6991.2	6
 2015/07/21-10:40	6988	6988	6988	6988	1
 2015/07/21-10:45	6988	6988	6988	6988	0
